Sample;Metric;Threshold;PostId;PostHistoryId;RuntimeText;TextBlockCount;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;RuntimeCode;CodeBlockCount;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode
TestManager;twoGramJaccard;0.9;3758880;7874704;3125000.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;twoGramJaccard;0.9;3758880;7875126;3125000.0;2;2;0;2;0;0.0;2;1;0;2;1
TestManager;twoGramJaccard;0.9;3758880;15577610;3125000.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;twoGramJaccard;0.9;3758880;24534909;3125000.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;twoGramJaccard;0.9;3758880;130380462;3125000.0;3;2;0;4;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.7;3758880;7873162;0.0;3;0;0;0;0;3125000.0;3;0;0;0;0
TestManager;winnowingThreeGramDiceNormalized;0.7;3758880;7873319;0.0;2;1;0;5;0;3125000.0;2;2;0;4;0
TestManager;winnowingThreeGramDiceNormalized;0.7;3758880;7873489;0.0;2;1;0;2;1;3125000.0;2;0;0;2;2
TestManager;winnowingThreeGramDiceNormalized;0.7;3758880;7873581;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.7;3758880;7874248;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.7;3758880;7874570;0.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;winnowingThreeGramDiceNormalized;0.7;3758880;7874704;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.7;3758880;7875126;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.7;3758880;15577610;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.7;3758880;24534909;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.7;3758880;130380462;0.0;3;2;0;4;0;3125000.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.4;3758880;7873162;3125000.0;3;0;0;0;0;3125000.0;3;0;0;0;0
TestManager;cosineThreeGramNormalizedBool;0.4;3758880;7873319;3125000.0;2;1;0;5;0;3125000.0;2;2;0;4;0
TestManager;cosineThreeGramNormalizedBool;0.4;3758880;7873489;3125000.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;cosineThreeGramNormalizedBool;0.4;3758880;7873581;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.4;3758880;7874248;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.4;3758880;7874570;3125000.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;cosineThreeGramNormalizedBool;0.4;3758880;7874704;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.4;3758880;7875126;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.4;3758880;15577610;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.4;3758880;24534909;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.4;3758880;130380462;3125000.0;3;2;0;4;0;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.7;3758880;7873162;0.0;null;null;null;null;null;3125000.0;3;0;0;0;0
TestManager;cosineThreeShingleNormalizedBool;0.7;3758880;7873319;0.0;null;null;null;null;null;3125000.0;2;2;0;4;0
TestManager;cosineThreeShingleNormalizedBool;0.7;3758880;7873489;0.0;null;null;null;null;null;3125000.0;2;0;0;2;2
TestManager;cosineThreeShingleNormalizedBool;0.7;3758880;7873581;0.0;null;null;null;null;null;3125000.0;2;1;0;2;1
TestManager;cosineThreeShingleNormalizedBool;0.7;3758880;7874248;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.7;3758880;7874570;0.0;null;null;null;null;null;3125000.0;2;1;0;2;1
TestManager;cosineThreeShingleNormalizedBool;0.7;3758880;7874704;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.7;3758880;7875126;0.0;null;null;null;null;null;3125000.0;2;1;0;2;1
TestManager;cosineThreeShingleNormalizedBool;0.7;3758880;15577610;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.7;3758880;24534909;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.7;3758880;130380462;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;fiveGramDiceNormalized;0.7;22037280;58996741;1.25E7;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;fiveGramDiceNormalized;0.7;22037280;58997388;1.25E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fiveGramDiceNormalized;0.7;22037280;59004094;1.25E7;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;fiveGramDiceNormalized;0.7;22037280;59078493;1.25E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fiveGramDiceNormalized;0.7;22037280;60329723;1.25E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fiveGramDiceNormalized;0.7;22037280;69262919;1.25E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fiveGramDiceNormalized;0.7;22037280;147248795;1.25E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;58996741;3125000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;58997388;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;59004094;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;59078493;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;60329723;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;69262919;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;147248795;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramDiceNormalized;0.5;3758880;7873162;3125000.0;3;0;0;0;0;3125000.0;3;0;0;0;0
TestManager;threeGramDiceNormalized;0.5;3758880;7873319;3125000.0;2;1;0;5;0;3125000.0;2;2;0;4;0
TestManager;threeGramDiceNormalized;0.5;3758880;7873489;3125000.0;2;1;0;2;1;3125000.0;2;1;0;2;1
TestManager;threeGramDiceNormalized;0.5;3758880;7873581;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramDiceNormalized;0.5;3758880;7874248;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramDiceNormalized;0.5;3758880;7874570;3125000.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;threeGramDiceNormalized;0.5;3758880;7874704;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramDiceNormalized;0.5;3758880;7875126;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramDiceNormalized;0.5;3758880;15577610;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramDiceNormalized;0.5;3758880;24534909;3125000.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramDiceNormalized;0.5;3758880;130380462;3125000.0;3;2;0;4;0;3125000.0;2;2;0;2;0
TestManager;threeShingleJaccard;0.3;22037280;58996741;0.0;null;null;null;null;null;0.0;2;0;0;0;0
TestManager;threeShingleJaccard;0.3;22037280;58997388;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;threeShingleJaccard;0.3;22037280;59004094;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;threeShingleJaccard;0.3;22037280;59078493;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;threeShingleJaccard;0.3;22037280;60329723;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;threeShingleJaccard;0.3;22037280;69262919;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;threeShingleJaccard;0.3;22037280;147248795;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.3;22037280;58996741;3125000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;fourGramDiceNormalizedPadding;0.3;22037280;58997388;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.3;22037280;59004094;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.3;22037280;59078493;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.3;22037280;60329723;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.3;22037280;69262919;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.3;22037280;147248795;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;twoGramDiceNormalized;0.3;3758880;7873162;0.0;3;0;0;0;0;6250000.0;3;0;0;0;0
TestManager;twoGramDiceNormalized;0.3;3758880;7873319;0.0;2;1;0;5;0;6250000.0;2;2;0;4;0
TestManager;twoGramDiceNormalized;0.3;3758880;7873489;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;twoGramDiceNormalized;0.3;3758880;7873581;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;twoGramDiceNormalized;0.3;3758880;7874248;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;twoGramDiceNormalized;0.3;3758880;7874570;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;twoGramDiceNormalized;0.3;3758880;7874704;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;twoGramDiceNormalized;0.3;3758880;7875126;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;twoGramDiceNormalized;0.3;3758880;15577610;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;twoGramDiceNormalized;0.3;3758880;24534909;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;twoGramDiceNormalized;0.3;3758880;130380462;0.0;3;2;0;4;0;6250000.0;2;2;0;2;0
TestManager;twoShingleDice;0.6;3758880;7873162;0.0;null;null;null;null;null;6250000.0;3;0;0;0;0
TestManager;twoShingleDice;0.6;3758880;7873319;0.0;null;null;null;null;null;6250000.0;2;2;0;4;0
TestManager;twoShingleDice;0.6;3758880;7873489;0.0;null;null;null;null;null;6250000.0;2;0;0;2;2
TestManager;twoShingleDice;0.6;3758880;7873581;0.0;null;null;null;null;null;6250000.0;2;2;0;2;0
TestManager;twoShingleDice;0.6;3758880;7874248;0.0;null;null;null;null;null;6250000.0;2;2;0;2;0
TestManager;twoShingleDice;0.6;3758880;7874570;0.0;null;null;null;null;null;6250000.0;2;1;0;2;1
TestManager;twoShingleDice;0.6;3758880;7874704;0.0;null;null;null;null;null;6250000.0;2;2;0;2;0
TestManager;twoShingleDice;0.6;3758880;7875126;0.0;null;null;null;null;null;6250000.0;2;2;0;2;0
TestManager;twoShingleDice;0.6;3758880;15577610;0.0;null;null;null;null;null;6250000.0;2;2;0;2;0
TestManager;twoShingleDice;0.6;3758880;24534909;0.0;null;null;null;null;null;6250000.0;2;2;0;2;0
TestManager;twoShingleDice;0.6;3758880;130380462;0.0;null;null;null;null;null;6250000.0;2;2;0;2;0
TestManager;fiveGramJaccardNormalizedPadding;0.9;3758880;7873162;0.0;3;0;0;0;0;3125000.0;3;0;0;0;0
TestManager;fiveGramJaccardNormalizedPadding;0.9;3758880;7873319;0.0;2;1;0;5;0;3125000.0;2;2;0;4;0
TestManager;fiveGramJaccardNormalizedPadding;0.9;3758880;7873489;0.0;2;1;0;2;1;3125000.0;2;0;0;2;2
TestManager;fiveGramJaccardNormalizedPadding;0.9;3758880;7873581;0.0;2;1;0;2;1;3125000.0;2;1;0;2;1
TestManager;fiveGramJaccardNormalizedPadding;0.9;3758880;7874248;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;fiveGramJaccardNormalizedPadding;0.9;3758880;7874570;0.0;2;2;0;2;0;3125000.0;2;0;0;2;2
TestManager;fiveGramJaccardNormalizedPadding;0.9;3758880;7874704;0.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;fiveGramJaccardNormalizedPadding;0.9;3758880;7875126;0.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;fiveGramJaccardNormalizedPadding;0.9;3758880;15577610;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;fiveGramJaccardNormalizedPadding;0.9;3758880;24534909;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;fiveGramJaccardNormalizedPadding;0.9;3758880;130380462;0.0;3;2;0;4;0;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.3;3758880;7873162;0.0;null;null;null;null;null;3125000.0;3;0;0;0;0
TestManager;cosineThreeShingleNormalizedBool;0.3;3758880;7873319;0.0;null;null;null;null;null;3125000.0;2;2;0;4;0
TestManager;cosineThreeShingleNormalizedBool;0.3;3758880;7873489;0.0;null;null;null;null;null;3125000.0;2;1;0;2;1
TestManager;cosineThreeShingleNormalizedBool;0.3;3758880;7873581;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.3;3758880;7874248;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.3;3758880;7874570;0.0;null;null;null;null;null;3125000.0;2;1;0;2;1
TestManager;cosineThreeShingleNormalizedBool;0.3;3758880;7874704;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.3;3758880;7875126;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.3;3758880;15577610;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.3;3758880;24534909;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;cosineThreeShingleNormalizedBool;0.3;3758880;130380462;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;threeGramOverlap;0.5;3758880;7873162;0.0;3;0;0;0;0;3125000.0;3;0;0;0;0
TestManager;threeGramOverlap;0.5;3758880;7873319;0.0;2;1;0;5;0;3125000.0;2;2;0;4;0
TestManager;threeGramOverlap;0.5;3758880;7873489;0.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;threeGramOverlap;0.5;3758880;7873581;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramOverlap;0.5;3758880;7874248;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramOverlap;0.5;3758880;7874570;0.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;threeGramOverlap;0.5;3758880;7874704;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramOverlap;0.5;3758880;7875126;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramOverlap;0.5;3758880;15577610;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramOverlap;0.5;3758880;24534909;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;threeGramOverlap;0.5;3758880;130380462;0.0;3;2;0;4;0;3125000.0;2;2;0;2;0
TestManager;twoShingleOverlapNormalized;0.5;3758880;7873162;0.0;null;null;null;null;null;3125000.0;3;0;0;0;0
TestManager;twoShingleOverlapNormalized;0.5;3758880;7873319;0.0;null;null;null;null;null;3125000.0;2;2;0;4;0
TestManager;twoShingleOverlapNormalized;0.5;3758880;7873489;0.0;null;null;null;null;null;3125000.0;2;1;0;2;1
TestManager;twoShingleOverlapNormalized;0.5;3758880;7873581;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;twoShingleOverlapNormalized;0.5;3758880;7874248;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;twoShingleOverlapNormalized;0.5;3758880;7874570;0.0;null;null;null;null;null;3125000.0;2;1;0;2;1
TestManager;twoShingleOverlapNormalized;0.5;3758880;7874704;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;twoShingleOverlapNormalized;0.5;3758880;7875126;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;twoShingleOverlapNormalized;0.5;3758880;15577610;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;twoShingleOverlapNormalized;0.5;3758880;24534909;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;twoShingleOverlapNormalized;0.5;3758880;130380462;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.8;3758880;7873162;0.0;3;0;0;0;0;3125000.0;3;0;0;0;0
TestManager;manhattanThreeGramNormalized;0.8;3758880;7873319;0.0;2;1;0;5;0;3125000.0;2;2;0;4;0
TestManager;manhattanThreeGramNormalized;0.8;3758880;7873489;0.0;2;1;0;2;1;3125000.0;2;0;0;2;2
TestManager;manhattanThreeGramNormalized;0.8;3758880;7873581;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.8;3758880;7874248;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.8;3758880;7874570;0.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;manhattanThreeGramNormalized;0.8;3758880;7874704;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.8;3758880;7875126;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.8;3758880;15577610;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.8;3758880;24534909;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.8;3758880;130380462;0.0;3;2;0;4;0;3125000.0;2;2;0;2;0
TestManager;twoShingleDiceNormalized;0.9;22037280;58996741;1.25E7;3;0;0;0;0;3125000.0;2;0;0;0;0
TestManager;twoShingleDiceNormalized;0.9;22037280;58997388;1.25E7;3;2;0;6;1;3125000.0;2;2;0;2;0
TestManager;twoShingleDiceNormalized;0.9;22037280;59004094;1.25E7;3;2;0;6;1;3125000.0;2;2;0;2;0
TestManager;twoShingleDiceNormalized;0.9;22037280;59078493;1.25E7;3;2;0;6;1;3125000.0;2;2;0;2;0
TestManager;twoShingleDiceNormalized;0.9;22037280;60329723;1.25E7;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;twoShingleDiceNormalized;0.9;22037280;69262919;1.25E7;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;twoShingleDiceNormalized;0.9;22037280;147248795;1.25E7;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;fourGramDice;0.4;22037280;58996741;6250000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;fourGramDice;0.4;22037280;58997388;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fourGramDice;0.4;22037280;59004094;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fourGramDice;0.4;22037280;59078493;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fourGramDice;0.4;22037280;60329723;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fourGramDice;0.4;22037280;69262919;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fourGramDice;0.4;22037280;147248795;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;twoGramOverlapNormalized;0.8;22037280;58996741;3125000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;twoGramOverlapNormalized;0.8;22037280;58997388;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;twoGramOverlapNormalized;0.8;22037280;59004094;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;twoGramOverlapNormalized;0.8;22037280;59078493;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;twoGramOverlapNormalized;0.8;22037280;60329723;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;twoGramOverlapNormalized;0.8;22037280;69262919;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;twoGramOverlapNormalized;0.8;22037280;147248795;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.5;22037280;58996741;1.5625E7;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.5;22037280;58997388;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.5;22037280;59004094;1.5625E7;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.5;22037280;59078493;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.5;22037280;60329723;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.5;22037280;69262919;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.5;22037280;147248795;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;58996741;9375000.0;3;0;0;0;0;3125000.0;2;0;0;0;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;58997388;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;59004094;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;59078493;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;60329723;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;69262919;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;147248795;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;winnowingFourGramOverlapNormalized;0.7;22037280;58996741;3125000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;winnowingFourGramOverlapNormalized;0.7;22037280;58997388;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramOverlapNormalized;0.7;22037280;59004094;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramOverlapNormalized;0.7;22037280;59078493;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramOverlapNormalized;0.7;22037280;60329723;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramOverlapNormalized;0.7;22037280;69262919;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramOverlapNormalized;0.7;22037280;147248795;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.3;22037280;58996741;2.5E7;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.3;22037280;58997388;2.5E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.3;22037280;59004094;2.5E7;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.3;22037280;59078493;2.5E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.3;22037280;60329723;2.5E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.3;22037280;69262919;2.5E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.3;22037280;147248795;2.5E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramOptimalAlignment;0.8;3758880;7873162;0.0;3;0;0;0;0;1.25E7;3;0;0;0;0
TestManager;winnowingThreeGramOptimalAlignment;0.8;3758880;7873319;0.0;2;1;0;5;0;1.25E7;2;2;0;4;0
TestManager;winnowingThreeGramOptimalAlignment;0.8;3758880;7873489;0.0;2;1;0;2;1;1.25E7;2;0;0;2;2
TestManager;winnowingThreeGramOptimalAlignment;0.8;3758880;7873581;0.0;2;1;0;2;1;1.25E7;2;2;0;2;0
TestManager;winnowingThreeGramOptimalAlignment;0.8;3758880;7874248;0.0;2;2;0;2;0;1.25E7;2;2;0;2;0
TestManager;winnowingThreeGramOptimalAlignment;0.8;3758880;7874570;0.0;2;2;0;2;0;1.25E7;2;1;0;2;1
TestManager;winnowingThreeGramOptimalAlignment;0.8;3758880;7874704;0.0;2;2;0;2;0;1.25E7;2;1;0;2;1
TestManager;winnowingThreeGramOptimalAlignment;0.8;3758880;7875126;0.0;2;2;0;2;0;1.25E7;2;1;0;2;1
TestManager;winnowingThreeGramOptimalAlignment;0.8;3758880;15577610;0.0;2;2;0;2;0;1.25E7;2;2;0;2;0
TestManager;winnowingThreeGramOptimalAlignment;0.8;3758880;24534909;0.0;2;2;0;2;0;1.25E7;2;2;0;2;0
TestManager;winnowingThreeGramOptimalAlignment;0.8;3758880;130380462;0.0;3;2;0;4;0;1.25E7;2;2;0;2;0
TestManager;winnowingFiveGramJaccard;0.8;3758880;7873162;0.0;3;0;0;0;0;0.0;3;0;0;0;0
TestManager;winnowingFiveGramJaccard;0.8;3758880;7873319;0.0;2;1;0;5;0;0.0;2;2;0;4;0
TestManager;winnowingFiveGramJaccard;0.8;3758880;7873489;0.0;2;1;0;2;1;0.0;2;0;0;2;2
TestManager;winnowingFiveGramJaccard;0.8;3758880;7873581;0.0;2;1;0;2;1;0.0;2;1;0;2;1
TestManager;winnowingFiveGramJaccard;0.8;3758880;7874248;0.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;winnowingFiveGramJaccard;0.8;3758880;7874570;0.0;2;2;0;2;0;0.0;2;1;0;2;1
TestManager;winnowingFiveGramJaccard;0.8;3758880;7874704;0.0;2;2;0;2;0;0.0;2;1;0;2;1
TestManager;winnowingFiveGramJaccard;0.8;3758880;7875126;0.0;2;2;0;2;0;0.0;2;1;0;2;1
TestManager;winnowingFiveGramJaccard;0.8;3758880;15577610;0.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;winnowingFiveGramJaccard;0.8;3758880;24534909;0.0;2;2;0;2;0;0.0;2;2;0;2;0
